Title,Corp,Condition,Location,Tag,Link
[국내 최고 교육 그룹] iOS 앱개발자 2명 경력 채용(강남),위더스파트너스 주식회사,경력 2~12년대졸↑정규직,서울서초구,"Objective-C, C++, iOS, Swift, Android 외 등록일 22/11/13",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44418916
코씰(외국계) 연구소 Senior Manager 채용,주식회사 코씰,경력5년↑대졸↑정규직,전북군산시,"R&D, 연구원, 기술연구, 유기합성, 제제연구 외 수정일 22/11/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44409514
자동차 부품사 영업마케팅 팀장 초빙건,(주)커리어멘토,경력13년↑대졸↑정규직,경기시흥시,"영업, 기술영업, 영업관리, 영업지원, 해외영업 외 등록일 22/11/15",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44435674
[패스트파이브] 커뮤니티 매니저,패스트파이브(주),경력무관학력무관정규직,서울강남구,"CS, 영업, 영업관리, 영업전략, 영업기획 외 수정일 22/11/18",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43706749
[CFS] 쿠팡 이천4센터 현장 입고관리자 정규직 모집,쿠팡풀필먼트서비스(유),경력학력무관정규직,경기이천시,"패킹(포장), 물류관리, 출고/출하, 입고/입하, 유통업 외 수정일 22/11/01",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44107764
(주)하우리 보안소프트웨어 개발자 모집 (대전),㈜하우리,신입·경력초대졸↑정규직,대전유성구,"C언어, VisualC·C++, C++, Linux, Windows 외 등록일 22/11/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44413123
생산 포장 경력무관 모집(정규직 - 연봉 3300),몽고장유,"경력무관학력무관정규직3,300 만원",경기화성시,"생산, 포장, 주간근무, 식품가공 등록일 22/10/07",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44152859
머신비젼 / 조명 관련 전자제품 기구설계 신입 및 경력자 모집,주식회사 트리비젼,경력무관초대졸↑정규직,경기광명시,"CAM, 기계설계, 기구설계, CAD, 자동차 외 수정일 22/11/15",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44434343
건설현장 관리자 모집합니다,대진설비(주),"경력1년↑학력무관정규직4,500 만원",울산울주군,"현장관리자, 건설회사, 건설현장 등록일 22/10/24",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44270296
대기업 HVDC제어기 시뮬레이션 모델개발 /석사이상,탑커리어인사이트,경력 5~11년석사↑정규직,서울강남구,"전기제어, 전자제어 수정일 22/11/17",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44442315
2022년 ICT  신변경호  요원  모집합니다.,아이씨티 ( ICT ),신입고졸↑정규직·아르바이트,인천남동구,"경호원, 보안·경비업체 등록일 22/11/13",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44419111
[자율주행/서울] Perception Engineer,(주)아데코코리아,경력무관대졸↑정규직,서울강남구,"C언어, C#, C++, Python, S/W 외 등록일 22/11/18",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44458714
"[주5일/행정/강사]경력,학력무관 열의만 있다면 채용하겠습니다",설연고학원,경력무관초대졸↑정규직·전임,경기용인시 수지구,"학원강사, 파트강사, 사무행정, 교육행정, 입시학원 외 등록일 22/10/24",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44270328
[DKI] 헬스케어 프로젝트 관리자 채용,(주)디케이아이테크놀로지,경력10년↑대졸↑정규직,서울영등포구,"API, PM(프로젝트매니저), 머신러닝, OKR, C++ 외 수정일 22/11/18",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44410594
[이천] 청주하이닉스間  2.5톤  운송원 모집,(주)피앤에스로지스,경력무관학력무관정규직,경기이천시,"물류관리, 보세운송, 배차관리, 적재/하역, 2.5톤 외 등록일 22/11/15",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44431599
"(주)에이치에스씨엠티 생산기술본부, 유체유동연구소 채용",(주)에이치에스씨엠티,경력무관학력무관정규직,경기용인시 기흥구,"C언어, MCU, C++, 조립, 생산 외 수정일 22/11/14",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44425383
SCM&물류관리 정규직 채용(신입),카텐시스코리아(유),신입대졸↑정규직,경기안양시 동안구,"SCM, 물류관리, 자동차부품 수정일 22/11/16",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44440170
제주 수학학원 초등교과 사고력수학 정규직 업계 최상 우대,씨엠에스(CMS)신제주영재교육학원,경력무관대졸↑정규직250 (면접 후 협의),제주제주시,"학원강사, 보습학원, 수학, 보습학원 등록일 22/11/03",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44356107
(주)하우리 보안 소프트웨어 개발자/악성코드 분석가 모집,㈜하우리,신입·경력초대졸↑정규직,서울동작구,"API, C언어, 유지보수, VisualC·C++, C# 외 등록일 22/11/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44413042
Account Development Representative (말레이시아 이전],Webhelp,경력1년↑대졸↑정규직·해외취업236 이상 (면접 후 협의),아시아·중동말레이시아,"IT영업, CS, 영업, 기술영업, 솔루션기술영업 외 수정일 22/11/09",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44386484
(주)모다이노칩 부설연구소 경력 모집,(주)모다이노칩,경력 3~20년대졸↑정규직,경기안산시 단원구,"기술연구, 신소재 수정일 22/11/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44248421
[수면공감] 상품기획 모집,(주)달콤한고래들,경력5년↑대졸↑정규직,서울강서구,"기획, 전략기획, 제조, 품질관리, 식품 외 수정일 22/11/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44363637
긴급) 업계 최고 대기업 - AI 검색엔지니어 - 현재 진행중임,휴머레인컨설팅,경력3년↑학력무관정규직,서울강남구,"Objective-C, API, AWS, 백엔드/서버개발, Lucene 외 등록일 22/11/19",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44467215
Bluetooth Solution(Module)회로설계,탑프로인사이트,경력3년↑초대졸↑정규직·파견직,서울송파구,"C언어, OrCAD, MCU, PCB, 임베디드 외 등록일 22/11/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44400826
긴급) IT PMO (4년 이상) - 국내 TOP 면세점 - 최우대,휴머레인컨설팅,경력4년↑학력무관정규직,서울강남구,"Objective-C, PM(프로젝트매니저), 머신러닝, UI/UX, 컨설턴트 외 등록일 22/11/19",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44467485
CCTV 영상 처리 소프트웨어 개발자 모집,구루넷,경력3년↑초대졸↑정규직,서울금천구,"C언어, 컴퓨터비전, OpenCV, C++, Python 외 등록일 22/11/16",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44445805
CAD/CAM 영업 부문 신입/경력 채용,소프트플래너,신입·경력초대졸↑정규직,서울강서구,"CAM, 영업, 기술영업, 영업전략, 영업기획 외 수정일 22/11/14",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44428478
모바일 App 개발자 (주니어~시니어),버디캐디(주),경력 1~15년학력무관정규직,서울전체,"Objective-C, 유지보수, C#, iOS, Swift 외 등록일 22/10/20",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44251120
블록체인 백엔드 개발(경력),(주)뉴링크,경력 2~15년학력무관정규직,서울전체,"Objective-C, API, ECMAScript, AWS, 백엔드/서버개발 외 수정일 22/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=42409594
웹마스터 & 개발자 채용,(주)더나눔,경력1년↑학력무관정규직,경기부천시,"C언어, 유지보수, CSS, PHP, 백엔드/서버개발 외 등록일 21/07/06",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=40638732
[병원컨설팅 대구/부산] CRM컨설턴트 (신입/경력) 채용,(주)세마그룹,경력무관대졸↑정규직·계약직,대구남구,"CRM마케팅, CS강사, CS, 컨설턴트, VOC분석 외 등록일 22/11/07",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44377299
[EY한영] 컨설팅본부 GPS부문 경력 컨설턴트 모집,한영회계법인,경력7년↑학력무관정규직,서울영등포구,"ISP, 컨설턴트, 전략기획, BPR, 회계법인 등록일 22/11/03",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44357945
[EY한영] 금융감사본부 컨설턴트 모집,한영회계법인,경력5년↑대졸↑정규직,서울영등포구,"AICPA, 컨설턴트, SAP, 회계, 재무회계 외 등록일 22/11/12",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44418015
[EY한영] 세무본부 국내조세 서비스 경력직 모집,한영회계법인,경력 1~7년대졸↑정규직,서울영등포구,"공인회계사, 세무사, 회계사, 세무회계, 세무조정 외 등록일 22/11/03",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44357954
[평일근무/식사제공] 조선일보 사무&비서 채용,이케이맨파워(주),경력무관학력무관정규직·계약직207 이상 (면접 후 협의),서울중구,"비서, 문서작성, 사무보조, 자료입력, 사무행정 외 등록일 22/11/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44405288
긴급) 국내 TOP 면세점 - IT PMO (4년 이상) - 최우대,휴머레인컨설팅,경력4년↑학력무관정규직,서울강남구,"Objective-C, PM(프로젝트매니저), 머신러닝, UI/UX, 컨설턴트 외 등록일 22/11/19",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44467487
[티빙] 개발부문 경력채용,(주)티빙,경력2년↑대졸↑정규직,서울마포구,"Objective-C, CSS, ReactJS, 백엔드/서버개발, QA/테스터 외 수정일 22/11/14",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44284662
골드플레이트 총무  경력직 채용,(주)골드플레이트,경력2년↑초대졸↑정규직,서울서초구,"유지보수, C++, S/W, 총무, 사무직 외 수정일 22/11/14",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44189265
RK스튜디오 소년액션 웹툰팀 전부문 모집,(주)로크미디어,경력무관학력무관정규직·계약직,서울마포구,"원화, 캐릭터디자인, 만화/웹툰, 채색, 2D디자인 외 등록일 22/11/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44401828
(주)에이트원 각 부문별 신입 및 경력직 모집(사천지사),(주)에이트원,경력무관학력무관정규직·계약직,경남사천시,"유지보수, C++, S/W, HTML5, H/W 외 수정일 22/11/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44407030
임베디드 어플리케이션 소프트웨어 개발자 채용,(주)디퍼아이,경력무관학력무관정규직·계약직,서울강남구,"C언어, C++, Python, Linux, 임베디드 외 수정일 22/10/27",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44306062
(주)더마라인  조립 포장 단순생산직 사원 모집,(주)더마라인,경력무관학력무관정규직,경기하남시,"조립, 제조, 단순생산직, 포장, 상주근무 외 수정일 22/10/31",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44295787
"iOS Developer(2년 이상, 보충역 지원 가능)",(주)이제이엔,경력 2~8년학력무관정규직,서울전체,"Objective-C, API, 유지보수, C++, React 외 수정일 22/11/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=42123326
[NHN PAYCO] CRM 멤버십솔루션 사업운영 및 관리,엔에이치엔(주),경력3년↑학력무관정규직,경기성남시 분당구,"CRM마케팅, SI·시스템통합, 소프트웨어개발 등록일 22/10/18",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44234702
긴급) 플랫폼 기술PM - 업계 최고 대기업 - 최우대 (진행중),휴머레인컨설팅,경력4년↑학력무관정규직,서울강남구,"Objective-C, PM(프로젝트매니저), 머신러닝, UI/UX, 컨설턴트 외 등록일 22/11/19",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44467210
그래픽 디자이너,(주)아이엠지베이스,경력 7~15년학력무관정규직,경기용인시 수지구,"Sketch, PhotoShop, 모션그래픽, 일러스트레이터, 그래픽디자인 외 등록일 22/11/01",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44339322
외국계MLM회사 마케팅부 그래픽 디자인 경력무관 채용,힐리월드코리아(주),"신입·경력학력무관정규직3,500 만원",서울송파구,"PhotoShop, 일러스트레이터, 리플렛, 유통업 등록일 22/10/31",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44319157
건축구조설계사무실 BIM팀(구조도면/AutoCAD) 정규직 채용,(주)씨지스플랜,경력무관고졸↑정규직,경기성남시 분당구,"AutoCAD, CAD, CAM, CAD, AutoCAD 외 등록일 22/11/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44363571
컴포즈커피 IMC마케팅 경력자 모집,(주)제이엠커피컴퍼니,경력3년↑학력무관정규직,서울송파구,"IMC, 마케팅, 마케팅기획, 마케팅전략, 홍보 외 수정일 22/11/17",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44406882
[NHN PAYCO] 포인트 Product Owner / Manager,엔에이치엔(주),경력학력무관정규직,경기성남시 분당구,"기획, 서비스기획, 사업개발, SI·시스템통합, 소프트웨어개발 수정일 22/10/07",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44044643
추상의 구체화 웹디자이너를 찾고 있습니다,주식회사 추상의구체화,"경력3년↑학력무관정규직4,000 만원",인천연수구,"PhotoShop, 웹디자인, 상세페이지, Figma, 제조업 회사본사 수정일 22/11/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44399627
[카카오게임즈 자회사] 메타보라 서버 개발자 영입 (버디샷),(주)카카오게임즈,경력7년↑학력무관정규직,경기성남시 분당구,"API, C#, AWS, C++, MySQL 외 수정일 22/11/03",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44179172
[헥스콘] '22년 하반기 콘텐츠 마케터 영입 (경력/신입),(주)헥스콘,경력무관학력무관정규직,경남창원시,"PhotoShop, SNS마케팅, CI디자인, 마케팅, 시각디자인 외 등록일 22/11/02",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44343198
[판교/연구원] 의약/효능/타깃/CADD 정규직 모집 - 노보렉스(주),노보렉스(주),경력무관대졸↑정규직,경기성남시 분당구,"임상개발, 연구원, 생명과학, 제약/바이오, 세포배양 외 수정일 22/11/14",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44406242
System Software Engineer,(주)퓨리오사에이아이,경력5년↑대졸↑,서울강남구,"C언어, C++, Python, SE(시스템엔지니어), AI(인공지능) 외 수정일 22/11/02",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44341923
웹/앱 개발 PM,(주)비주얼신,경력 8~12년대졸↑정규직,서울전체,"Objective-C, PM(프로젝트매니저), ReactJS, PL(프로젝트리더), ECMAScript 외 수정일 22/03/24",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=42028683
모바일 앱  프론트엔드 개발자 초빙,픽셀로(주),"경력 1~11년학력무관정규직·계약직4,000 만원",경기성남시 수정구,"C언어, AWS, Javascript, iOS, Android 외 등록일 22/11/01",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44340039
[판교] 딥러닝 기반 영상처리 / 비전제어 경력자,WICKY AID,경력3년↑초대졸↑정규직,경기성남시 분당구,"C언어, 머신러닝, MFC, OpenCV, C++ 외 등록일 22/11/15",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44438803
개발팀 신입/경력 정규직 모집(S/W 개발 ),힉스컴퍼니,신입·경력학력무관정규직,경북구미시,"C언어, MFC, C++, S/W, S/W 외 수정일 22/10/21",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44177125
[NHN PAYCO] 포인트 사업기획,엔에이치엔(주),경력7년↑학력무관정규직,경기성남시 분당구,"기획, 사업기획, 사업개발, SI·시스템통합, 소프트웨어개발 수정일 22/11/15",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44043076
제조업체 ERP 개발 및 운영 요원 모집,구루넷,경력 3~15년초대졸↑정규직,충북진천군,"C언어, OracleDB, C++, MES, Java 외 등록일 22/11/16",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44446016
[서울역 인근] IT시스템 개발 및 운영 경력사원 모집,(주)에이텍티앤,경력무관초대졸↑정규직,서울서초구,"C언어, 유지보수, C#, OracleDB, C++ 외 수정일 22/11/14",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44171697
[NHN] 블록체인 플랫폼 개발,엔에이치엔(주),경력1년↑학력무관정규직,경기성남시 분당구,"Docker, 블록체인, Solidity, SI·시스템통합, 소프트웨어개발 수정일 22/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44102180
외국인 펌웨어 연구개발 모집,(주)가스디엔에이,경력무관대졸↑정규직,인천서구,"기술연구, 기계 등록일 22/11/03",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44350832
Global 사업전략/대기업/영어가능,(주)커리어앤유,경력 5~13년대졸↑정규직,경기성남시 분당구,"PM(프로젝트매니저), PL(프로젝트리더), 기획, 전략기획, 사업기획 외 등록일 22/11/16",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44442885
머신비전 검사운영 & 머신비전 SW 개발,(주)에스에이치텍,신입·경력고졸↑정규직,경기수원시 권선구,"C언어, C#, C++, 솔루션, 딥러닝 외 등록일 22/09/26",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44063787
[EVOA] iOS 앱 개발자 경력직 채용,(주)엔모션,경력 2~5년대졸↑정규직,인천전체,"Objective-C, API, 유지보수, iOS, Swift 외 수정일 22/06/23",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43357606
flutter 앱 개발자 모집합니다,피어(주),경력 2~5년대졸↑정규직,서울전체,"Objective-C, API, iOS, Swift, Android 외 수정일 22/10/19",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=42716205
[경력] 글로벌 웹툰 서비스 개발자(iOS 앱),네이버웹툰컴퍼니(주),경력3년↑학력무관정규직,경기성남시 분당구,"Objective-C, React, iOS, Swift, 앱개발 외 수정일 22/11/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44401343
iOS 앱 개발자(2년 이상),(주)비주얼신,경력 2~5년초대졸↑정규직,서울전체,"Objective-C, iOS, Swift, 앱개발, SI·시스템통합 수정일 22/01/27",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=42174187
"DevOps 개발자(모바일 빌드 및 배포 자동화, 공용 모듈 개발)",(주)엔스테이지,경력 3~10년학력무관정규직,경기전체,"Objective-C, C#, AWS, 백엔드/서버개발, C++ 외 수정일 22/09/19",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=41910229
씨티은행  영어능숙자 (IT 경험자)  구인,C&C KOREA,경력5년↑학력무관프리랜서,인천남동구,"Pro-C, Java, 영어능숙자, 금융경험자, 은행업무경험자 외 수정일 22/11/19",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44360483
[위메프오] 백엔드개발자,(주)위메프오,신입·경력학력무관정규직,서울강남구,"API, C언어, C#, PHP, AWS 외 등록일 22/10/25",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44285055
개발팀 인재 채용,피앤제이컨설팅,경력3년↑초대졸↑정규직,경남창원시,"C언어, C#, C++, 펌웨어, 전자 외 수정일 22/11/16",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44417329
[미트앤다인] 프리미엄 정육브랜드 운영 기획 매니저 모집,미트앤다인 주식회사,경력2년↑학력무관정규직,서울강남구,"SNS, 기획, 마케팅, 상품관리, 매출관리 외 등록일 22/11/16",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44442889
용인 쿠팡 신선물류센터 Team Captain (현장관리자) 채용,쿠팡풀필먼트서비스(유),경력무관학력무관정규직,경기용인시 처인구,"자재관리, 재고관리, 물류관리, 입고/입하, 물류업 외 등록일 22/10/25",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44279488
신규개원병원에서 방사선사를 모집합니다.(월차2개제공),양지바른정형외과의원,경력무관학력무관정규직,경기성남시 수정구,"방사선사, 정형외과, 정형외과 등록일 22/11/14",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44425714
"RF Test Engineer, Korea",(주)피플케어코리아,경력5년↑대졸↑정규직,인천중구,"반도체, 공정엔지니어, 반도체 등록일 22/11/17",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44449617
X-레이 제조 코스닥 상장사 영상처리 SW개발 경력 채용,인파트너스,"경력 5~20년대졸↑정규직7,500 만원",서울서초구,"VisualC·C++, MFC, OpenCV, 영상처리, Matlab 외 수정일 22/11/18",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44441602
하이모4팀 헤어스타일리스트(포항/안동/구미/울산)초보가,유한책임회사하이모대구지점,경력무관학력무관정규직,대구중구,"미용사, 스타일리스트, 유통업, 상사 수정일 22/11/14",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44418727
효자미소치과에서 함께하실 진료실 스텝 채용중에있습니다.,효자미소치과의원,경력무관학력무관정규직·파트,전북김제시,"치과위생사, 치기공사, 간호조무사, 치과 등록일 22/11/14",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44425356
[매출 1.4조 자동차부품 중견기업] 생산기술(전기/프로그램),에이치알포유(주),경력 10~18년대졸↑정규직,서울금천구,"전기제어, 제조, 전기설계, 자동차, 생산기술 외 등록일 22/11/19",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44467140
쿠팡 용인신선센터 Team Captain (현장관리자) 채용,쿠팡풀필먼트서비스(유),경력무관학력무관정규직,경기용인시 처인구,"물류관리, 출고/출하, 입고/입하, 물류업, 물류센터 수정일 22/10/25",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44070419
[골프존] 서버 개발 (모바일게임),(주)골프존,경력 1~10년학력무관정규직,서울전체,"C언어, C#, AWS, 백엔드/서버개발, C++ 외 수정일 22/04/13",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=42793269
[대용량 BtoC서비스] JAVA 백엔드 시니어 개발자 채용,(주)콜론디,경력 5~10년학력무관정규직,서울전체,"API, 백엔드/서버개발, C++, Java, 웹개발 외 수정일 22/11/18",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44397497
영상 처리 및 관제 솔루션 개발자 모집,렉스젠(주),경력 2~10년초대졸↑정규직,경기전체,"C언어, C#, MFC, C++, S/W 외 수정일 22/10/20",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44249823
금융사 정보계 시스템 운영 및 개발,베스트케이에스,"경력무관대졸↑정규직3,500 만원",서울영등포구,"OracleDB, WAS, Java, Spring, 솔루션 외 등록일 22/11/07",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44371612
[화장품]온라인 MD 경력직 채용(정규직),(주)에이원비앤에이치,경력5년↑초대졸↑정규직,서울강남구,"영업, 온라인MD, 영업MD, 쇼핑몰관리, 온라인영업 외 등록일 22/10/31",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44322504
[매출 3조 대기업] 모터 구동용 인버터 개발 (5년 이상),에이치알포유(주),경력 5~13년대졸↑정규직,경기안양시 동안구,"C언어, S/W, 자동제어, 전기제어, 자동화설계 외 등록일 22/11/19",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44467318
WATT에서 함께할 Robotics S/W Engineer를 찾습니다,(주)와트,경력2년↑학력무관정규직,서울송파구,"C언어, R&D, 머신러닝, C++, Python 외 등록일 22/10/30",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44316825
수질(먹는물)분야 분석 연구원 모집,(주)동우환경기술연구원,경력무관초대졸↑정규직,대전유성구,"연구원, 수질분석, 환경측정분석사, 수질환경 수정일 22/11/16",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44405408
부설연구소 연구원 채용,코리아스펙트랄프로덕츠(주),경력무관초대졸↑정규직,서울구로구,"C언어, R&D, 유지보수, R&D기획, VisualC·C++ 외 등록일 22/11/02",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44348639
데이터 엔지니어 (Data Engineer),(주)아인시스에이아이랩,신입·경력대졸↑정규직,서울전체,"C언어, 머신러닝, C#, ElasticStack, C++ 외 수정일 22/11/09",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44102152
[한우리IT] 모바일 앱 개발자 모집(Android/iOS),(주)한우리아이티,경력 3~5년대졸↑정규직,서울전체,"Objective-C, API, C++, iOS, Swift 외 수정일 22/11/02",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44345018
iOS개발자 모집,(주)누하스,경력 3~10년대졸↑정규직,서울전체,"Objective-C, 유지보수, C++, iOS, Swift 외 수정일 22/07/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43436990
[시원스쿨] 웹/앱 디자이너 채용,(주)에스제이더블유인터내셔널,경력 2~5년학력무관정규직,서울영등포구,"Sketch, CSS, UI/UX, C++, 시각디자인 외 등록일 22/11/15",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44439443
소프트웨어(SW) 개발자,델타인덱스(주),경력 3~10년대졸↑정규직,대전유성구,"C언어, C#, Javascript, C++, Java 외 수정일 21/03/25",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=39729460
(주)라스칼라코리아 기술엔지니어 정규직 채용 (전라도 파견직),주식회사 라스칼라코리아,경력무관초대졸↑정규직,경기용인시 기흥구,"기술엔지니어, 설계엔지니어, 엔지니어, 환경, 수질환경 수정일 22/11/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44311122
H/W 엔지니어 개발팀 채용,(주)씨앤테크,경력 3~5년대졸↑정규직,대전전체,"C언어, C++, 임베디드, H/W, H/W 외 수정일 22/07/27",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43632307
